signal_date,date,code,side,shares,price,notional,cost,status,portfolio
2026-03-24,2026-03-25,688195,sell,1.932766913238466e-06,279.52792501959,0.0005402623248040664,1.0805246496081328e-06,filled,benchmark
2026-03-24,2026-03-25,688205,sell,9.112967099743174e-07,299.62695646013,0.0002730490596417345,5.46098119283469e-07,filled,benchmark
2026-03-24,2026-03-25,688223,sell,1.964035994958451e-05,8.0149227504304,0.00015741596778656697,3.1483193557313394e-07,filled,benchmark
2026-03-24,2026-03-25,688249,sell,6.068611615584771e-05,28.973100934945,0.001758264968733172,3.5165299374663444e-06,filled,benchmark
2026-03-24,2026-03-25,688313,sell,2.3473595169979025e-06,83.239300111582,0.00019539256330516658,3.9078512661033316e-07,filled,benchmark
2026-03-24,2026-03-25,688361,sell,1.1437577422943448e-05,159.41593935669,0.0018233321488433994,3.646664297686799e-06,filled,benchmark
2026-03-24,2026-03-25,688387,sell,8.359929070604278e-06,14.5,0.00012121897152376202,2.4243794304752405e-07,filled,benchmark
2026-03-24,2026-03-25,688390,sell,4.041030665131881e-07,271.40816459908,0.00010967687159120433,2.1935374318240867e-07,filled,benchmark
2026-03-24,2026-03-25,688411,sell,6.059978304985027e-07,270.32602453667,0.00016381698439650702,3.2763396879301403e-07,filled,benchmark
2026-03-24,2026-03-25,688498,sell,4.322424917815039e-07,1581.8103941613,0.0006837256662981632,1.3674513325963263e-06,filled,benchmark
2026-03-24,2026-03-25,688503,sell,9.937584944004346e-06,184.00955302078,0.001828610563652273,3.657221127304546e-06,filled,benchmark
2026-03-24,2026-03-25,688516,sell,3.793357888898032e-07,266.29466433159,0.00010101509657136905,2.020301931427381e-07,filled,benchmark
2026-03-24,2026-03-25,688521,sell,3.1372776155829654e-07,208.2,6.531811995643733e-05,1.3063623991287467e-07,filled,benchmark
2026-03-24,2026-03-25,688599,sell,3.9062842244437535e-06,19.813037999328,7.73953577750796e-05,1.547907155501592e-07,filled,benchmark
2026-03-24,2026-03-25,688629,sell,1.75070236493562e-06,111.20137880987,0.00019468051686654113,3.8936103373308227e-07,filled,benchmark
2026-03-24,2026-03-25,688676,sell,7.609411688850931e-08,84.706900935728,6.445696821066665e-06,1.289139364213333e-08,filled,benchmark
2026-03-24,2026-03-25,688726,sell,2.077628991479499e-06,64.634056603774,0.00013428558983692783,2.6857117967385565e-07,filled,benchmark
2026-03-24,2026-03-25,688795,sell,3.385016665238365e-06,541.06,0.0018314971168938694,3.662994233787739e-06,filled,benchmark
2026-03-24,2026-03-25,000021,buy,4.0785676143330696e-07,326.57625352084,0.0001331963331220324,2.663926662440648e-07,filled,benchmark
2026-03-24,2026-03-25,000035,buy,9.086838978097053e-05,19.847783698025,0.0018035361453605284,3.607072290721057e-06,filled,benchmark
2026-03-24,2026-03-25,000060,buy,4.0683456299873155e-07,201.63329308393,8.203139267779583e-05,1.6406278535559165e-07,filled,benchmark
2026-03-24,2026-03-25,000063,buy,1.705971399262856e-07,451.59159174731,7.704023396684989e-05,1.5408046793369978e-07,filled,benchmark
2026-03-24,2026-03-25,000066,buy,4.482913334578001e-07,122.52699891471,5.492779172805777e-05,1.0985558345611555e-07,filled,benchmark
2026-03-24,2026-03-25,000070,buy,6.194794536765084e-07,37.738438238248,2.3378187102434527e-05,4.675637420486906e-08,filled,benchmark
2026-03-24,2026-03-25,000100,buy,1.728277843053395e-06,13.139051054346,2.2707930815973542e-05,4.541586163194708e-08,filled,benchmark
2026-03-24,2026-03-25,000333,buy,5.139688300661538e-22,420.20992594486,2.1597480402006482e-19,4.319496080401296e-22,filled,benchmark
2026-03-24,2026-03-25,000338,buy,3.709265718495518e-22,582.25756904702,2.1597480402006482e-19,4.319496080401296e-22,filled,benchmark
2026-03-24,2026-03-25,000422,buy,2.9450265397633225e-07,182.95034930668,5.38793634167143e-05,1.0775872683342861e-07,filled,benchmark
2026-03-24,2026-03-25,000426,buy,1.9106601150552905e-07,513.47605595651,9.810782201520021e-05,1.9621564403040043e-07,filled,benchmark
2026-03-24,2026-03-25,000510,buy,4.963048194074102e-07,147.88056442543,7.339383682102893e-05,1.4678767364205787e-07,filled,benchmark
2026-03-24,2026-03-25,000519,buy,5.286139110801592e-07,89.953174009738,4.755049912736174e-05,9.510099825472349e-08,filled,benchmark
2026-03-24,2026-03-25,000533,buy,9.392365827260214e-06,32.831473931971,0.00030836521381722896,6.16730427634458e-07,filled,benchmark
2026-03-24,2026-03-25,000547,buy,7.218022509841778e-07,206.17496672679,0.00014881755507998497,2.9763511015996996e-07,filled,benchmark
2026-03-24,2026-03-25,000559,buy,1.597298200613499e-07,490.23069894179,7.830446133052192e-05,1.5660892266104384e-07,filled,benchmark
2026-03-24,2026-03-25,000592,buy,3.0392439627165553e-07,49.203353326188,1.4954099454202643e-05,2.9908198908405284e-08,filled,benchmark
2026-03-24,2026-03-25,000603,buy,1.2707910901324171e-06,83.536114374644,0.00010615694985158014,2.1231389970316028e-07,filled,benchmark
2026-03-24,2026-03-25,000630,buy,7.166951866489261e-07,144.68318462207,0.00010369374200767549,2.0738748401535097e-07,filled,benchmark
2026-03-24,2026-03-25,000636,buy,6.079720415785587e-07,203.08580133738,0.0001234704892547045,2.46940978509409e-07,filled,benchmark
2026-03-24,2026-03-25,000657,buy,2.2000170892740723e-07,174.97110375684,3.849394183941948e-05,7.698788367883896e-08,filled,benchmark
2026-03-24,2026-03-25,000723,buy,5.690823441858076e-05,31.692006680349,0.0018035361453605284,3.607072290721057e-06,filled,benchmark
2026-03-24,2026-03-25,000725,buy,1.1450108827447323e-06,15.381181437981,1.7611620135959515e-05,3.522324027191903e-08,filled,benchmark
2026-03-24,2026-03-25,000737,buy,1.8807675417997998e-06,36.867801274322,6.933976397427011e-05,1.3867952794854024e-07,filled,benchmark
2026-03-24,2026-03-25,000768,buy,3.805892478614721e-07,170.214247715,6.478171251315815e-05,1.295634250263163e-07,filled,benchmark
2026-03-24,2026-03-25,000807,buy,6.468992011544084e-07,160.79404174963,0.00010401753715822422,2.0803507431644844e-07,filled,benchmark
2026-03-24,2026-03-25,000818,buy,1.3432227359803239e-06,33.171768448228,4.45570735723346e-05,8.91141471446692e-08,filled,benchmark
2026-03-24,2026-03-25,000831,buy,3.7312516752177494e-07,142.35236689831,5.3115250746053094e-05,1.062305014921062e-07,filled,benchmark
2026-03-24,2026-03-25,000833,buy,1.975568698628547e-06,35.784288280962,7.069431983056887e-05,1.4138863966113776e-07,filled,benchmark
2026-03-24,2026-03-25,000878,buy,2.7486371344724157e-06,44.861703590212,0.0001233085444037512,2.466170888075024e-07,filled,benchmark
2026-03-24,2026-03-25,000893,buy,1.9620507460019987e-05,91.920973452676,0.0018035361453605284,3.607072290721057e-06,filled,benchmark
2026-03-24,2026-03-25,000933,buy,2.7080517674502837e-07,350.27857946507,9.485725262203573e-05,1.8971450524407146e-07,filled,benchmark
2026-03-24,2026-03-25,000960,buy,8.731737375830393e-07,89.695547203036,7.831979619583087e-05,1.5663959239166174e-07,filled,benchmark
2026-03-24,2026-03-25,000962,buy,3.5796900111727547e-07,116.78823611465,4.180656822420978e-05,8.361313644841956e-08,filled,benchmark
2026-03-24,2026-03-25,000975,buy,2.8253603549557733e-07,307.22091910236,8.680098050448828e-05,1.7360196100897655e-07,filled,benchmark
2026-03-24,2026-03-25,000981,buy,2.9662984624817085e-06,24.018332216961,7.12455419265463e-05,1.4249108385309258e-07,filled,benchmark
2026-03-24,2026-03-25,001203,buy,4.9264824796394825e-21,43.839555892599,2.1597480402006482e-19,4.319496080401296e-22,filled,benchmark
2026-03-24,2026-03-25,001280,buy,8.63098554887016e-07,78.93,6.812436893723218e-05,1.3624873787446436e-07,filled,benchmark
2026-03-24,2026-03-25,001309,buy,2.375551865183889e-22,909.15634040828,2.1597480402006482e-19,4.319496080401296e-22,filled,benchmark
2026-03-24,2026-03-25,001337,buy,2.376644081672774e-06,49.258291722695,0.00011706942749605407,2.3413885499210815e-07,filled,benchmark
2026-03-24,2026-03-25,001696,buy,1.6228411750822837e-07,416.63882626142,6.761386423949863e-05,1.3522772847899726e-07,filled,benchmark
2026-03-24,2026-03-25,001896,buy,1.1482261019480338e-20,18.809431666259,2.1597480402006482e-19,4.319496080401296e-22,filled,benchmark
2026-03-24,2026-03-25,002001,buy,1.8207999666741936e-22,1186.1533829801,2.1597480402006482e-19,4.319496080401296e-22,filled,benchmark
2026-03-24,2026-03-25,002009,buy,5.286867513321318e-07,96.59143470508,5.106661182073848e-05,1.0213322364147697e-07,filled,benchmark
2026-03-24,2026-03-25,002015,buy,1.3482661240011982e-07,92.542864070919,1.247724086448677e-05,2.4954481728973542e-08,filled,benchmark
2026-03-24,2026-03-25,002025,buy,6.01744358286864e-22,358.91454742498,2.1597480402006482e-19,4.319496080401296e-22,filled,benchmark
2026-03-24,2026-03-25,002028,buy,6.549697732698702e-23,3297.4774231463,2.1597480402006482e-19,4.319496080401296e-22,filled,benchmark
2026-03-24,2026-03-25,002049,buy,2.04861790802604e-07,315.85284930739,6.470618033921694e-05,1.2941236067843387e-07,filled,benchmark
2026-03-24,2026-03-25,002050,buy,1.1039367110427696e-07,508.64850090013,5.615157531605247e-05,1.1230315063210495e-07,filled,benchmark
2026-03-24,2026-03-25,002074,buy,1.2809862249893355e-21,168.60041100119,2.1597480402006482e-19,4.319496080401296e-22,filled,benchmark
2026-03-24,2026-03-25,002080,buy,9.979334595718567e-08,225.98284747514,2.2551584478476568e-05,4.510316895695314e-08,filled,benchmark
2026-03-24,2026-03-25,002126,buy,3.779260618848327e-07,241.48714068641,9.126428407544348e-05,1.8252856815088696e-07,filled,benchmark
2026-03-24,2026-03-25,002130,buy,3.1512714823518804e-07,501.40937643124,0.00015800770689316056,3.1601541378632115e-07,filled,benchmark
2026-03-24,2026-03-25,002131,buy,6.386869841776666e-22,338.15438449578,2.1597480402006482e-19,4.319496080401296e-22,filled,benchmark
2026-03-24,2026-03-25,002151,buy,1.363694226177183e-06,222.38047649949,0.0003032589718168852,6.065179436337704e-07,filled,benchmark
2026-03-24,2026-03-25,002155,buy,1.7820071781839262e-07,107.30220585514,1.912133010688288e-05,3.824266021376576e-08,filled,benchmark
2026-03-24,2026-03-25,002156,buy,5.688055622245859e-07,119.92533389041,6.821419696850584e-05,1.364283939370117e-07,filled,benchmark
2026-03-24,2026-03-25,002165,buy,3.842304912799785e-06,79.642608638923,0.0003060111864415244,6.120223728830489e-07,filled,benchmark
2026-03-24,2026-03-25,002173,buy,2.625892767455125e-06,77.893456593502,0.0002045398643009566,4.090797286019132e-07,filled,benchmark
2026-03-24,2026-03-25,002177,buy,2.4463280665424888e-06,68.605437981538,0.0001678314084516765,3.35662816903353e-07,filled,benchmark
2026-03-24,2026-03-25,002179,buy,4.812134174095541e-08,498.02533573849,2.396564737672593e-05,4.793129475345186e-08,filled,benchmark
2026-03-24,2026-03-25,002185,buy,8.346701743646875e-07,131.30250682971,0.00010959428627007463,2.1918857254014926e-07,filled,benchmark
2026-03-24,2026-03-25,002195,buy,2.8936380618599947e-07,279.36536404694,8.083822505715992e-05,1.6167645011431984e-07,filled,benchmark
2026-03-24,2026-03-25,002230,buy,1.2175401992879416e-07,642.8645004861,7.827133720369892e-05,1.5654267440739784e-07,filled,benchmark
2026-03-24,2026-03-25,002240,buy,4.4875061099350097e-07,61.253918241204,2.7487733236486247e-05,5.4975466472972495e-08,filled,benchmark
2026-03-24,2026-03-25,002241,buy,1.8513822345092944e-07,540.56656303115,0.00010007953313656199,2.00159066273124e-07,filled,benchmark
2026-03-24,2026-03-25,002261,buy,5.9509841533185476e-08,354.86386941395,2.1117892634677188e-05,4.2235785269354376e-08,filled,benchmark
2026-03-24,2026-03-25,002272,buy,1.1073334796904358e-06,59.018104853591,6.535272341226192e-05,1.3070544682452385e-07,filled,benchmark
2026-03-24,2026-03-25,002273,buy,5.871577791764906e-22,367.83095052062,2.1597480402006482e-19,4.319496080401296e-22,filled,benchmark
2026-03-24,2026-03-25,002312,buy,5.804553127274789e-07,215.9721619362,0.00012536218879710667,2.5072437759421337e-07,filled,benchmark
2026-03-24,2026-03-25,002335,buy,3.662911593645413e-08,354.54908590218,1.2986819572674787e-05,2.5973639145349576e-08,filled,benchmark
2026-03-24,2026-03-25,002340,buy,2.1037328895130208e-07,194.81996615877,4.0984917034201816e-05,8.196983406840363e-08,filled,benchmark
2026-03-24,2026-03-25,002342,buy,4.453305426010516e-06,29.997521164674,0.00013358812376950804,2.6717624753901607e-07,filled,benchmark
2026-03-24,2026-03-25,002353,buy,2.446312721040668e-22,882.85852484219,2.1597480402006482e-19,4.319496080401296e-22,filled,benchmark
2026-03-24,2026-03-25,002361,buy,6.017140666456154e-07,110.57868102322,6.653674784279004e-05,1.330734956855801e-07,filled,benchmark
2026-03-24,2026-03-25,002378,buy,1.6020901309718912e-06,93.238254024679,0.00014937608660198844,2.987521732039769e-07,filled,benchmark
2026-03-24,2026-03-25,002389,buy,5.372301200152565e-07,135.27015454948,7.267120136309942e-05,1.4534240272619883e-07,filled,benchmark
2026-03-24,2026-03-25,002405,buy,4.468020921426775e-05,40.365436444389,0.0018035361453605284,3.607072290721057e-06,filled,benchmark
2026-03-24,2026-03-25,002407,buy,5.134437207257495e-07,216.96861379859,0.00011140117234945624,2.2280234469891247e-07,filled,benchmark
2026-03-24,2026-03-25,002409,buy,6.876037727994562e-06,262.29293914688,0.0018035361453605284,3.607072290721057e-06,filled,benchmark
2026-03-24,2026-03-25,002413,buy,1.3014634548459817e-06,62.505847551312,8.134907630220676e-05,1.6269815260441353e-07,filled,benchmark
2026-03-24,2026-03-25,002414,buy,3.993980334788535e-07,185.45434659909,7.407010133178225e-05,1.4814020266356452e-07,filled,benchmark
2026-03-24,2026-03-25,002415,buy,1.0885198618297576e-08,721.40373540271,7.852622943840289e-06,1.570524588768058e-08,filled,benchmark
2026-03-24,2026-03-25,002426,buy,8.99997872885252e-05,20.039337866196,0.0018035361453605284,3.607072290721057e-06,filled,benchmark
2026-03-24,2026-03-25,002429,buy,9.273508135222895e-07,91.384542254827,8.474552960337586e-05,1.694910592067517e-07,filled,benchmark
2026-03-24,2026-03-25,002432,buy,1.0548400297259635e-21,204.74649988034,2.1597480402006482e-19,4.319496080401296e-22,filled,benchmark
2026-03-24,2026-03-25,002436,buy,2.598688115404701e-07,283.71820928373,7.372951385895328e-05,1.4745902771790658e-07,filled,benchmark
2026-03-24,2026-03-25,002440,buy,1.7920974558219173e-06,65.488237823862,0.00011736130439040373,2.3472260878080745e-07,filled,benchmark
2026-03-24,2026-03-25,002455,buy,3.1919910038088675e-06,76.241716022174,0.0002433628716577298,4.867257433154597e-07,filled,benchmark
2026-03-24,2026-03-25,002463,buy,1.0845431279439687e-07,270.16058343789,2.9300080420889678e-05,5.860016084177936e-08,filled,benchmark
2026-03-24,2026-03-25,002465,buy,6.155962219539619e-07,104.11389051922,6.409211765656024e-05,1.2818423531312048e-07,filled,benchmark
2026-03-24,2026-03-25,002467,buy,1.1916026098152213e-06,81.121042515705,9.666404597264561e-05,1.933280919452912e-07,filled,benchmark
2026-03-24,2026-03-25,002470,buy,2.4517601332750693e-05,12.209971739258,0.0002993592193872802,5.987184387745604e-07,filled,benchmark
2026-03-24,2026-03-25,002471,buy,3.35251585163162e-07,56.17446809771,1.883257947545475e-05,3.7665158950909505e-08,filled,benchmark
2026-03-24,2026-03-25,002475,buy,9.172126549497634e-09,1640.3095009618,1.504512632316494e-05,3.009025264632988e-08,filled,benchmark
2026-03-24,2026-03-25,002487,buy,6.363843632896577e-22,339.37792390691,2.1597480402006482e-19,4.319496080401296e-22,filled,benchmark
2026-03-24,2026-03-25,002490,buy,9.190475813592686e-05,19.623969225762,0.0018035361453605284,3.607072290721057e-06,filled,benchmark
2026-03-24,2026-03-25,002493,buy,5.700613489650888e-07,181.50384896196,0.00010346832898161065,2.069366579632213e-07,filled,benchmark
2026-03-24,2026-03-25,002497,buy,1.1503582516647838e-07,151.93947345686,1.747848270447013e-05,3.495696540894026e-08,filled,benchmark
2026-03-24,2026-03-25,002498,buy,2.8234373781265935e-21,76.49356975056,2.1597480402006482e-19,4.319496080401296e-22,filled,benchmark
2026-03-24,2026-03-25,002517,buy,6.216502308552901e-07,115.45671603727,7.177369417836257e-05,1.4354738835672513e-07,filled,benchmark
2026-03-24,2026-03-25,002532,buy,5.868367793426969e-07,134.89389419762,7.916069842392582e-05,1.5832139684785164e-07,filled,benchmark
2026-03-24,2026-03-25,002536,buy,1.0928750482024121e-06,169.33654264084,0.00018506368220103783,3.701273644020757e-07,filled,benchmark
2026-03-24,2026-03-25,002555,buy,2.910515536312563e-07,320.52788522779,9.32901389776893e-05,1.865802779553786e-07,filled,benchmark
2026-03-24,2026-03-25,002558,buy,7.356948485865397e-07,142.50168981605,0.00010483775911254494,2.096755182250899e-07,filled,benchmark
2026-03-24,2026-03-25,002600,buy,1.7484051669146166e-06,56.779918722962,9.927430327221874e-05,1.9854860654443748e-07,filled,benchmark
2026-03-24,2026-03-25,002602,buy,3.432577033105327e-07,154.63500654007,5.307965719635364e-05,1.0615931439270727e-07,filled,benchmark
2026-03-24,2026-03-25,002624,buy,7.381801028429238e-07,66.322809657276,4.895817845363966e-05,9.791635690727931e-08,filled,benchmark
2026-03-24,2026-03-25,002636,buy,2.111926846035129e-05,85.397661796214,0.0018035361453605284,3.607072290721057e-06,filled,benchmark
2026-03-24,2026-03-25,002639,buy,2.9026329378784413e-06,52.927338742659,0.00015362863674869175,3.072572734973835e-07,filled,benchmark
2026-03-24,2026-03-25,002703,buy,4.985135521162764e-06,50.455356478833,0.00025152678981556014,5.030535796311203e-07,filled,benchmark
2026-03-24,2026-03-25,002709,buy,2.4424818269728973e-08,636.32293083974,1.5542071946621967e-05,3.108414389324393e-08,filled,benchmark
2026-03-24,2026-03-25,002714,buy,2.2503826380274454e-07,856.37873259623,0.00019271798314105041,3.8543596628210085e-07,filled,benchmark
2026-03-24,2026-03-25,002716,buy,6.093797734024687e-07,47.664291252643,2.904565500292486e-05,5.809131000584972e-08,filled,benchmark
2026-03-24,2026-03-25,002738,buy,8.444209493636621e-07,204.01774668502,0.00017227685934279973,3.4455371868559946e-07,filled,benchmark
2026-03-24,2026-03-25,002842,buy,5.061801536560483e-07,89.597087314825,4.53522674241525e-05,9.0704534848305e-08,filled,benchmark
2026-03-24,2026-03-25,002851,buy,1.9404013774200838e-07,236.62128120005,4.59140259967482e-05,9.18280519934964e-08,filled,benchmark
2026-03-24,2026-03-25,002865,buy,6.517047852928982e-07,113.34672390063,7.386860236331349e-05,1.47737204726627e-07,filled,benchmark
2026-03-24,2026-03-25,002916,buy,1.5520140335359737e-07,561.04657430562,8.707521567896056e-05,1.7415043135792111e-07,filled,benchmark
2026-03-24,2026-03-25,002931,buy,1.3072587170270103e-07,157.99499617987,2.0654033600278422e-05,4.130806720055685e-08,filled,benchmark
2026-03-24,2026-03-25,002938,buy,1.3047236162205244e-07,58.063100448234,7.575629838579542e-06,1.5151259677159084e-08,filled,benchmark
2026-03-24,2026-03-25,002969,buy,4.430462291873736e-06,27.898346344654,0.00012360257148562304,2.472051429712461e-07,filled,benchmark
2026-03-24,2026-03-25,003035,buy,2.2551027453968624e-20,9.5771602629155,2.1597480402006482e-19,4.319496080401296e-22,filled,benchmark
2026-03-24,2026-03-25,300001,buy,1.2938943764502905e-07,199.99924308867,2.5877789592674477e-05,5.175557918534895e-08,filled,benchmark
2026-03-24,2026-03-25,300008,buy,1.0214516145751139e-06,86.590547220649,8.844805426547456e-05,1.7689610853094912e-07,filled,benchmark
2026-03-24,2026-03-25,300033,buy,1.16351263503468e-08,2856.4044345611,3.323462650380931e-05,6.646925300761861e-08,filled,benchmark
2026-03-24,2026-03-25,300042,buy,1.1825459330941316e-05,152.51298870409,0.0018035361453605284,3.607072290721057e-06,filled,benchmark
2026-03-24,2026-03-25,300058,buy,2.932774412787233e-07,377.86215882984,0.00011081844709767001,2.2163689419534004e-07,filled,benchmark
2026-03-24,2026-03-25,300059,buy,4.818668859688251e-08,1609.2896879187,7.754634105391264e-05,1.550926821078253e-07,filled,benchmark
2026-03-24,2026-03-25,300065,buy,4.861068461367176e-07,198.93247837592,9.670243965747926e-05,1.9340487931495852e-07,filled,benchmark
2026-03-24,2026-03-25,300085,buy,3.657775286156433e-06,493.06914839366,0.0018035361453605284,3.607072290721057e-06,filled,benchmark
2026-03-24,2026-03-25,300115,buy,2.1719087338876673e-07,385.04687354063,8.362866675990344e-05,1.6725733351980688e-07,filled,benchmark
2026-03-24,2026-03-25,300124,buy,2.988167560962963e-08,1660.3270402558,4.96133540228203e-05,9.922670804564059e-08,filled,benchmark
2026-03-24,2026-03-25,300136,buy,2.6199048702933512e-22,824.36124482597,2.1597480402006482e-19,4.319496080401296e-22,filled,benchmark
2026-03-24,2026-03-25,300139,buy,3.1228983500356774e-08,310.83607122028,9.707094539453848e-06,1.94141890789077e-08,filled,benchmark
2026-03-24,2026-03-25,300157,buy,1.8828166643454396e-06,40.869623486182,7.695000816530723e-05,1.5390001633061446e-07,filled,benchmark
2026-03-24,2026-03-25,300164,buy,1.4980824250089006e-06,106.26168550678,0.00015918876350953012,3.1837752701906025e-07,filled,benchmark
2026-03-24,2026-03-25,300170,buy,1.0971592272401142e-06,132.1047520508,0.0001449399476748026,2.898798953496052e-07,filled,benchmark
2026-03-24,2026-03-25,300179,buy,4.748456116477454e-08,154.45442756761,7.334200713004415e-06,1.466840142600883e-08,filled,benchmark
2026-03-24,2026-03-25,300182,buy,4.936161803480963e-07,175.14609979576,8.645494878404955e-05,1.729098975680991e-07,filled,benchmark
2026-03-24,2026-03-25,300185,buy,5.157639724805221e-05,34.968245972796,0.0018035361453605284,3.607072290721057e-06,filled,benchmark
2026-03-24,2026-03-25,300189,buy,3.3546529704531657e-06,46.436476919699,0.0001557782652360481,3.115565304720962e-07,filled,benchmark
2026-03-24,2026-03-25,300191,buy,1.1506669416139222e-06,144.41343753989,0.0001661717685019784,3.323435370039568e-07,filled,benchmark
2026-03-24,2026-03-25,300207,buy,1.1035009475203075e-21,195.7178238092,2.1597480402006482e-19,4.319496080401296e-22,filled,benchmark
2026-03-24,2026-03-25,300223,buy,5.155224915028273e-07,299.94668357716,0.0001546292616357077,3.092585232714154e-07,filled,benchmark
2026-03-24,2026-03-25,300251,buy,1.75602698542792e-07,408.29572122221,7.169783045009559e-05,1.4339566090019118e-07,filled,benchmark
2026-03-24,2026-03-25,300265,buy,4.4606813628776705e-21,48.417447123086,2.1597480402006482e-19,4.319496080401296e-22,filled,benchmark
2026-03-24,2026-03-25,300285,buy,3.9246213626828977e-07,402.47344643169,0.00015795558857784213,3.159111771556843e-07,filled,benchmark
2026-03-24,2026-03-25,300296,buy,8.151080281540529e-07,152.70693188151,0.0001244726461313929,2.489452922627858e-07,filled,benchmark
2026-03-24,2026-03-25,300308,buy,5.240304889301962e-23,4121.4167607113,2.1597480402006482e-19,4.319496080401296e-22,filled,benchmark
2026-03-24,2026-03-25,300323,buy,2.268966621642015e-06,35.860181662163,8.136555523746693e-05,1.6273111047493387e-07,filled,benchmark
2026-03-24,2026-03-25,300339,buy,5.44441433488545e-07,253.1400400639,0.00013781992628573742,2.7563985257147486e-07,filled,benchmark
2026-03-24,2026-03-25,300346,buy,2.3623496026103456e-08,613.64287844953,1.449639010049916e-05,2.899278020099832e-08,filled,benchmark
2026-03-24,2026-03-25,300364,buy,4.96601569492797e-07,125.62981265332,6.238796213872477e-05,1.2477592427744953e-07,filled,benchmark
2026-03-24,2026-03-25,300393,buy,1.5564405253573513e-06,62.694054740231,9.757956749666768e-05,1.9515913499333538e-07,filled,benchmark
2026-03-24,2026-03-25,300395,buy,2.557825770721945e-07,695.35599285284,0.00017785994783449388,3.557198956689878e-07,filled,benchmark
2026-03-24,2026-03-25,300398,buy,6.563795350180995e-07,141.7834000302,9.306372218510787e-05,1.8612744437021574e-07,filled,benchmark
2026-03-24,2026-03-25,300409,buy,1.1056275369371683e-06,146.95181197037,0.00016247396991725404,3.249479398345081e-07,filled,benchmark
2026-03-24,2026-03-25,300432,buy,6.756411365908897e-06,266.93699475741,0.0018035361453605284,3.607072290721057e-06,filled,benchmark
2026-03-24,2026-03-25,300433,buy,4.659436572687497e-07,171.72995256582,8.001648216110709e-05,1.6003296432221418e-07,filled,benchmark
2026-03-24,2026-03-25,300442,buy,1.0906768569446872e-05,165.35934854369,0.0018035361453605284,3.607072290721057e-06,filled,benchmark
2026-03-24,2026-03-25,300444,buy,1.8191219508477841e-06,58.327284211616,0.00010610444304268807,2.1220888608537613e-07,filled,benchmark
2026-03-24,2026-03-25,300450,buy,1.8272832108019587e-08,982.80633264393,1.7958655111100983e-05,3.591731022220197e-08,filled,benchmark
2026-03-24,2026-03-25,300454,buy,8.793224923461706e-07,104.90556642342,9.224582412842842e-05,1.8449164825685684e-07,filled,benchmark
2026-03-24,2026-03-25,300456,buy,5.433776554215047e-08,254.15913301749,1.3810439380300606e-05,2.7620878760601213e-08,filled,benchmark
2026-03-24,2026-03-25,300468,buy,5.896565384340911e-07,162.83138466916,9.601459063244682e-05,1.9202918126489365e-07,filled,benchmark
2026-03-24,2026-03-25,300475,buy,2.2072280828333398e-07,329.98780257725,7.283583448409702e-05,1.4567166896819404e-07,filled,benchmark
2026-03-24,2026-03-25,300476,buy,3.238834720052629e-09,1335.8132198725,4.32647823602835e-06,8.6529564720567e-09,filled,benchmark
2026-03-24,2026-03-25,300502,buy,3.6881992895292224e-23,5855.8333502535,2.1597480402006482e-19,4.319496080401296e-22,filled,benchmark
2026-03-24,2026-03-25,300505,buy,3.7202939993934677e-06,61.862094407021,0.0002301451786123524,4.6029035722470484e-07,filled,benchmark
2026-03-24,2026-03-25,300602,buy,5.123864634933036e-07,147.95462803686,7.580994861727388e-05,1.5161989723454776e-07,filled,benchmark
2026-03-24,2026-03-25,300617,buy,5.603170998305433e-07,124.12701957498,6.955049161886187e-05,1.3910098323772373e-07,filled,benchmark
2026-03-24,2026-03-25,300657,buy,2.5116453260393053e-07,101.47518347928,2.5486967029471456e-05,5.0973934058942914e-08,filled,benchmark
2026-03-24,2026-03-25,300661,buy,9.54169479668142e-08,685.39907657502,6.539868802606119e-05,1.3079737605212237e-07,filled,benchmark
2026-03-24,2026-03-25,300699,buy,2.249358835925567e-05,80.180010256941,0.0018035361453605284,3.607072290721057e-06,filled,benchmark
2026-03-24,2026-03-25,300708,buy,6.999944697431871e-05,25.765005629576,0.0018035361453605284,3.607072290721057e-06,filled,benchmark
2026-03-24,2026-03-25,300738,buy,9.716418473628441e-08,259.75476185085,2.5238859666605552e-05,5.0477719333211105e-08,filled,benchmark
2026-03-24,2026-03-25,300739,buy,5.592162848443343e-07,64.037622532698,3.58108813629992e-05,7.162176272599841e-08,filled,benchmark
2026-03-24,2026-03-25,300748,buy,7.926910663315886e-07,83.308106203562,6.603759154056679e-05,1.3207518308113358e-07,filled,benchmark
2026-03-24,2026-03-25,300760,buy,9.644717309519653e-06,186.99730510301,0.0018035361453605284,3.607072290721057e-06,filled,benchmark
2026-03-24,2026-03-25,300762,buy,2.0105063125096237e-07,140.61251370997,2.8270234643174067e-05,5.654046928634813e-08,filled,benchmark
2026-03-24,2026-03-25,300766,buy,1.1177717864191575e-06,34.133831175271,3.8153833450112594e-05,7.630766690022519e-08,filled,benchmark
2026-03-24,2026-03-25,300773,buy,1.6080000381297028e-06,55.607926037371,8.941754718840627e-05,1.7883509437681253e-07,filled,benchmark
2026-03-24,2026-03-25,300775,buy,2.621410601241425e-06,35.43589212503,9.289202328100117e-05,1.8578404656200234e-07,filled,benchmark
2026-03-24,2026-03-25,300782,buy,3.883439665775435e-06,464.41719212352,0.0018035361453605284,3.607072290721057e-06,filled,benchmark
